,Gender,Age,Education,EducationField,YearsAtCompany,Department,EnvironmentSatisfaction,JobLevel,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,State,AgeWhenHired,MaritalStatus,PercentSalaryHike,StockOptionLevel,Compensation
803,M,27.0,Bachelors,Life Sciences,7.0,Research & Development,Very High,Junior Associate,0.0,No,Excellent,8.0,2.0,2.0,6.0,7.0,3.0,1.7323,NY,48.0,Married,19.0,Full Option Plan,1
804,M,39.0,Masters,Other,2.0,Research & Development,Very High,Associate,8.0,No,Excellent,7.0,2.0,3.0,2.0,2.0,2.0,51.4504,NJ,46.0,Divorced,14.0,Small Option Plan,0
805,M,55.0,Masters,Technical Degree,5.0,Research & Development,Medium,Junior Associate,8.0,No,Outstanding,19.0,2.0,4.0,2.0,0.0,4.0,54.449,NJ,19.0,Married,20.0,Full Option Plan,0
806,M,31.0,Bachelors,Life Sciences,10.0,Research & Development,Medium,Associate,1.0,No,Excellent,10.0,2.0,3.0,8.0,0.0,2.0,43.2227,NY,35.0,Divorced,11.0,Full Option Plan,0
807,F,29.0,Bachelors,Life Sciences,3.0,Finance,Very High,Junior Associate,3.0,No,Excellent,11.0,2.0,3.0,2.0,1.0,2.0,39.7326,NJ,38.0,Single,14.0,No Option Plan,0
808,M,37.0,Masters,Medical,5.0,Finance,Very High,Associate,5.0,Yes,Outstanding,16.0,2.0,3.0,3.0,0.0,4.0,39.7589,NJ,50.0,Married,22.0,Full Option Plan,0
809,M,35.0,Some College,Other,3.0,Finance,Very High,Associate,0.0,Yes,Excellent,4.0,2.0,3.0,2.0,0.0,2.0,53.3014,NJ,37.0,Married,11.0,No Option Plan,1
810,F,45.0,Some College,Life Sciences,9.0,Finance,Medium,Associate,0.0,No,Excellent,10.0,2.0,2.0,8.0,3.0,8.0,53.2106,NJ,47.0,Married,13.0,Large Option Plan,1
811,F,40.0,Masters,Life Sciences,19.0,Finance,Low,Executive,2.0,No,Excellent,22.0,3.0,3.0,7.0,11.0,16.0,66.8058,NJ,42.0,Divorced,11.0,Full Option Plan,1
812,F,26.0,Some College,Life Sciences,1.0,Research & Development,Medium,Junior Associate,1.0,Yes,Excellent,1.0,3.0,2.0,0.0,1.0,0.0,56.3409,NJ,49.0,Married,13.0,Full Option Plan,0
813,M,48.0,Bachelors,Medical,22.0,Research & Development,Very High,Executive,3.0,No,Excellent,24.0,3.0,3.0,17.0,4.0,7.0,38.115,NJ,26.0,Divorced,11.0,Full Option Plan,1
814,M,44.0,Masters,Life Sciences,2.0,Research & Development,Medium,Associate,2.0,No,Excellent,10.0,5.0,3.0,0.0,2.0,2.0,55.084,NJ,29.0,Married,15.0,Full Option Plan,1
815,M,42.0,Bachelors,Medical,13.0,Research & Development,High,Manager,9.0,No,Excellent,18.0,3.0,4.0,7.0,5.0,7.0,2.7935,NJ,47.0,Married,13.0,Full Option Plan,1
816,M,31.0,Bachelors,Medical,2.0,Research & Development,Low,Junior Associate,8.0,No,Excellent,4.0,0.0,2.0,2.0,2.0,2.0,6.282,NY,46.0,Divorced,12.0,Full Option Plan,0
817,M,26.0,Bachelors,Other,7.0,Research & Development,High,Junior Associate,0.0,No,Excellent,8.0,3.0,3.0,7.0,7.0,7.0,3.0918,NY,45.0,Married,18.0,Full Option Plan,0
818,M,45.0,Masters,Medical,4.0,Information Technology,Medium,Associate,4.0,No,Excellent,12.0,3.0,3.0,2.0,0.0,3.0,7.0415,NY,49.0,Single,12.0,No Option Plan,1
819,M,27.0,Masters,Technical Degree,5.0,Information Technology,Medium,Junior Associate,1.0,No,Excellent,6.0,3.0,2.0,3.0,1.0,2.0,3.8473,NY,50.0,Married,11.0,Full Option Plan,0
820,M,34.0,Masters,Other,15.0,Information Technology,High,Associate,1.0,Yes,Excellent,16.0,3.0,3.0,10.0,6.0,11.0,14.5974,NY,47.0,Married,15.0,No Option Plan,1
821,M,47.0,Masters,Technical Degree,8.0,Information Technology,High,Associate,8.0,No,Excellent,16.0,4.0,4.0,7.0,1.0,7.0,14.1034,NY,38.0,Married,18.0,Full Option Plan,1
822,M,39.0,Some College,Medical,10.0,Information Technology,Low,Associate,1.0,No,Outstanding,10.0,3.0,3.0,0.0,7.0,9.0,3.9713,NY,46.0,Married,25.0,Full Option Plan,1
823,M,38.0,Bachelors,Medical,20.0,Information Technology,Very High,Associate,1.0,Yes,Excellent,20.0,3.0,3.0,11.0,0.0,7.0,18.0103,NY,28.0,Divorced,16.0,Full Option Plan,0
824,M,38.0,Some College,Life Sciences,5.0,Research & Development,Medium,Junior Associate,2.0,No,Excellent,10.0,0.0,4.0,2.0,0.0,3.0,5.7782,NY,42.0,Divorced,19.0,Large Option Plan,1
825,M,49.0,Below College,Life Sciences,5.0,Research & Development,Medium,VP to C-Level,3.0,No,Excellent,28.0,3.0,3.0,4.0,4.0,3.0,14.4656,NY,34.0,Married,15.0,No Option Plan,1
826,F,28.0,Bachelors,Medical,5.0,Research & Development,High,Junior Associate,1.0,No,Excellent,5.0,3.0,2.0,3.0,1.0,4.0,15.0718,NY,19.0,Single,14.0,No Option Plan,0
827,M,31.0,Some College,Medical,4.0,Research & Development,High,Junior Associate,1.0,Yes,Excellent,4.0,3.0,4.0,2.0,2.0,3.0,22.384,NY,34.0,Divorced,13.0,Full Option Plan,0
828,M,36.0,Masters,Life Sciences,5.0,Research & Development,Low,Junior Associate,1.0,No,Outstanding,5.0,3.0,3.0,4.0,0.0,2.0,11.7013,NY,22.0,Married,22.0,No Option Plan,0
829,M,26.0,Bachelors,Medical,7.0,Research & Development,High,Junior Associate,0.0,No,Excellent,8.0,6.0,2.0,7.0,7.0,6.0,5.7483,NY,43.0,Single,13.0,No Option Plan,0
830,F,29.0,Bachelors,Life Sciences,5.0,Research & Development,Low,Associate,0.0,No,Excellent,6.0,5.0,2.0,3.0,0.0,2.0,4.4739,NY,19.0,Married,12.0,Full Option Plan,1
831,M,32.0,Masters,Medical,5.0,Research & Development,High,Associate,5.0,No,Excellent,9.0,6.0,3.0,1.0,1.0,2.0,5.9762,NJ,24.0,Divorced,18.0,Full Option Plan,1
832,F,31.0,Bachelors,Life Sciences,10.0,Finance,Very High,Associate,1.0,No,Outstanding,10.0,6.0,3.0,8.0,8.0,7.0,7.7551,NY,31.0,Married,21.0,No Option Plan,1
833,M,32.0,Masters,Life Sciences,1.0,Finance,Very High,Associate,8.0,No,Outstanding,8.0,1.0,3.0,0.0,0.0,0.0,8.7414,NY,40.0,Single,24.0,No Option Plan,1
834,M,54.0,Some College,Life Sciences,4.0,Finance,Low,Associate,3.0,No,Excellent,9.0,6.0,2.0,3.0,2.0,3.0,9.2429,NY,36.0,Married,11.0,Large Option Plan,0
835,M,33.0,Some College,Life Sciences,9.0,Finance,Very High,Associate,1.0,No,Outstanding,9.0,2.0,3.0,7.0,2.0,8.0,2.5735,NY,41.0,Divorced,20.0,Small Option Plan,1
836,F,43.0,Bachelors,Life Sciences,10.0,Finance,Low,Manager,1.0,No,Excellent,10.0,1.0,3.0,9.0,0.0,9.0,6.9126,NY,32.0,Married,17.0,Full Option Plan,1
837,F,31.0,Below College,Medical,1.0,Research & Development,Very High,Junior Associate,1.0,Yes,Excellent,1.0,4.0,3.0,0.0,0.0,0.0,5.6396,NJ,40.0,Divorced,11.0,Small Option Plan,0
838,M,42.0,Some College,Life Sciences,20.0,Research & Development,Very High,Associate,1.0,No,Excellent,20.0,2.0,3.0,9.0,3.0,7.0,6.9033,NJ,24.0,Single,12.0,No Option Plan,0
839,M,31.0,Bachelors,Medical,11.0,Research & Development,High,Manager,4.0,No,Outstanding,13.0,2.0,4.0,7.0,4.0,8.0,9.9479,NJ,30.0,Married,20.0,Full Option Plan,1
840,M,54.0,Bachelors,Medical,5.0,Research & Development,High,Associate,6.0,Yes,Excellent,9.0,3.0,3.0,2.0,1.0,4.0,4.6799,NY,49.0,Single,19.0,No Option Plan,0
841,M,24.0,Some College,Life Sciences,4.0,Research & Development,Medium,Associate,1.0,No,Excellent,4.0,2.0,2.0,3.0,1.0,2.0,9.3709,NY,29.0,Single,12.0,No Option Plan,1
842,M,23.0,Some College,Other,5.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,5.0,6.0,4.0,2.0,1.0,4.0,8.1445,NY,26.0,Single,13.0,No Option Plan,0
843,M,40.0,Bachelors,Technical Degree,10.0,Research & Development,Very High,Associate,1.0,No,Excellent,10.0,2.0,4.0,9.0,9.0,4.0,9.4216,NJ,21.0,Married,11.0,Full Option Plan,1
844,F,30.0,Some College,Medical,12.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,12.0,6.0,2.0,8.0,1.0,7.0,5.7249,NY,34.0,Married,13.0,No Option Plan,0
845,M,25.0,Below College,Other,2.0,Research & Development,Very High,Junior Associate,6.0,Yes,Excellent,7.0,2.0,2.0,2.0,0.0,2.0,8.7939,NJ,30.0,Divorced,19.0,Full Option Plan,0
846,M,47.0,Bachelors,Medical,17.0,Operations,Low,Manager,2.0,No,Outstanding,25.0,3.0,3.0,14.0,12.0,11.0,0.1445,NY,35.0,Single,23.0,No Option Plan,1
847,M,33.0,Some College,Medical,1.0,Operations,Medium,Junior Associate,1.0,No,Excellent,1.0,2.0,2.0,1.0,0.0,0.0,9.1506,NJ,28.0,Divorced,12.0,Small Option Plan,0
848,F,38.0,Masters,Life Sciences,8.0,Operations,Low,Associate,2.0,No,Excellent,10.0,1.0,3.0,3.0,7.0,7.0,1.9453,NY,19.0,Married,11.0,Full Option Plan,1
849,M,42.0,Masters,Life Sciences,4.0,Operations,Very High,Associate,6.0,Yes,Excellent,9.0,3.0,2.0,3.0,1.0,2.0,3.9974,NY,25.0,Divorced,17.0,Full Option Plan,1
850,M,41.0,Bachelors,Life Sciences,5.0,Operations,Very High,Junior Associate,3.0,No,Outstanding,12.0,3.0,3.0,3.0,1.0,0.0,4.1103,NJ,32.0,Married,22.0,Full Option Plan,0
851,F,47.0,Below College,Medical,13.0,Operations,High,Manager,0.0,No,Excellent,14.0,3.0,1.0,8.0,5.0,12.0,7.903,NY,41.0,Married,18.0,Large Option Plan,1
852,F,35.0,Masters,Medical,2.0,Operations,Very High,Junior Associate,7.0,Yes,Excellent,5.0,3.0,3.0,2.0,2.0,2.0,3.4737,NY,21.0,Married,11.0,Full Option Plan,0
853,M,22.0,Some College,Life Sciences,3.0,Marketing,Very High,Junior Associate,0.0,No,Excellent,4.0,2.0,4.0,2.0,1.0,2.0,6.8394,NJ,42.0,Single,12.0,No Option Plan,0
854,F,35.0,Masters,Medical,10.0,Marketing,Medium,Associate,1.0,No,Excellent,10.0,5.0,3.0,7.0,0.0,8.0,3.5087,NY,33.0,Single,19.0,No Option Plan,1
855,M,33.0,Some College,Medical,9.0,Marketing,Medium,Associate,0.0,Yes,Excellent,10.0,6.0,3.0,7.0,8.0,1.0,5.66,NY,24.0,Married,13.0,Full Option Plan,1
856,M,32.0,Masters,Life Sciences,6.0,Research & Development,High,Junior Associate,1.0,No,Excellent,6.0,3.0,3.0,2.0,4.0,1.0,2.6553,NY,48.0,Single,13.0,No Option Plan,0
857,F,40.0,Masters,Life Sciences,1.0,Research & Development,Low,Junior Associate,8.0,No,Excellent,8.0,3.0,2.0,0.0,0.0,0.0,9.088,NJ,33.0,Married,19.0,Large Option Plan,0
858,M,39.0,Below College,Life Sciences,7.0,Research & Development,Low,Associate,7.0,No,Excellent,18.0,2.0,3.0,7.0,1.0,7.0,7.6371,NY,37.0,Single,13.0,No Option Plan,0
859,F,38.0,Bachelors,Medical,18.0,Research & Development,Medium,Manager,3.0,No,Excellent,20.0,3.0,3.0,16.0,1.0,11.0,7.4028,NJ,48.0,Married,12.0,Full Option Plan,1
860,M,37.0,Bachelors,Life Sciences,16.0,Research & Development,High,Manager,1.0,Yes,Outstanding,16.0,2.0,3.0,11.0,6.0,8.0,3.3524,NY,43.0,Married,25.0,Full Option Plan,1
861,F,44.0,Bachelors,Medical,4.0,Research & Development,Medium,Junior Associate,6.0,Yes,Excellent,6.0,2.0,3.0,3.0,1.0,2.0,3.0367,NY,21.0,Single,12.0,No Option Plan,0
862,M,39.0,Bachelors,Life Sciences,6.0,Research & Development,Very High,VP to C-Level,2.0,No,Excellent,21.0,3.0,2.0,0.0,1.0,3.0,9.0783,NY,45.0,Single,13.0,No Option Plan,1
863,M,36.0,Some College,Life Sciences,4.0,Research & Development,Very High,Associate,7.0,No,Excellent,18.0,3.0,3.0,2.0,0.0,2.0,8.6331,NJ,50.0,Divorced,13.0,Small Option Plan,1
864,F,56.0,Masters,Life Sciences,13.0,Research & Development,High,Associate,1.0,No,Outstanding,13.0,2.0,2.0,12.0,1.0,9.0,8.8501,NJ,42.0,Divorced,21.0,Full Option Plan,1
865,M,42.0,Bachelors,Life Sciences,22.0,Research & Development,Low,VP to C-Level,5.0,No,Excellent,24.0,2.0,2.0,6.0,4.0,14.0,2.5117,NY,36.0,Married,11.0,No Option Plan,1
866,M,41.0,Masters,Life Sciences,20.0,Research & Development,Low,Executive,0.0,No,Outstanding,21.0,3.0,3.0,7.0,0.0,10.0,6.5026,NY,28.0,Married,23.0,Full Option Plan,1
867,M,32.0,Bachelors,Technical Degree,4.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,4.0,4.0,3.0,2.0,1.0,2.0,3.7292,NY,40.0,Single,14.0,No Option Plan,0
868,F,40.0,Masters,Life Sciences,2.0,Research & Development,High,Junior Associate,2.0,No,Excellent,8.0,2.0,3.0,2.0,2.0,2.0,7.9165,NY,32.0,Single,14.0,No Option Plan,0
869,M,35.0,Masters,Life Sciences,10.0,Research & Development,High,Associate,1.0,Yes,Excellent,10.0,2.0,4.0,2.0,0.0,2.0,8.9417,NJ,22.0,Married,14.0,Large Option Plan,1
870,M,40.0,Masters,Medical,5.0,Research & Development,High,Junior Associate,2.0,No,Excellent,20.0,2.0,3.0,3.0,0.0,2.0,8.3531,NY,26.0,Married,14.0,Small Option Plan,0
871,F,35.0,Masters,Life Sciences,4.0,Research & Development,High,Junior Associate,1.0,No,Excellent,4.0,5.0,3.0,3.0,1.0,1.0,7.6586,NY,28.0,Married,12.0,Full Option Plan,0
872,M,29.0,Some College,Other,4.0,Research & Development,Very High,Associate,4.0,Yes,Excellent,10.0,2.0,3.0,3.0,0.0,3.0,8.8174,NY,32.0,Married,13.0,Full Option Plan,0
873,M,29.0,Masters,Medical,5.0,Research & Development,Very High,Junior Associate,1.0,No,Excellent,5.0,3.0,1.0,4.0,0.0,4.0,5.5433,NY,49.0,Single,14.0,No Option Plan,0
874,F,31.0,Bachelors,Medical,9.0,Finance,Medium,Associate,0.0,No,Excellent,10.0,2.0,3.0,4.0,1.0,7.0,5.7592,NJ,26.0,Single,19.0,No Option Plan,1
875,M,36.0,Some College,Medical,5.0,Finance,High,Associate,4.0,No,Excellent,17.0,3.0,3.0,2.0,0.0,3.0,7.3904,NY,30.0,Married,17.0,Full Option Plan,0
876,F,39.0,Below College,Medical,7.0,Finance,Very High,Manager,4.0,No,Excellent,9.0,5.0,3.0,7.0,1.0,7.0,8.1963,NY,32.0,Married,15.0,Full Option Plan,1
877,M,27.0,Bachelors,Life Sciences,6.0,Finance,Medium,Associate,1.0,Yes,Outstanding,6.0,0.0,3.0,2.0,0.0,3.0,0.6893,NY,30.0,Married,20.0,Full Option Plan,1
878,M,34.0,Bachelors,Medical,4.0,Finance,Medium,Associate,2.0,No,Excellent,6.0,3.0,4.0,3.0,1.0,2.0,1.8306,NY,28.0,Married,12.0,No Option Plan,0
879,M,53.0,Masters,Life Sciences,25.0,Marketing,Low,Executive,2.0,No,Excellent,31.0,3.0,3.0,8.0,3.0,7.0,9.1798,NY,37.0,Married,16.0,No Option Plan,1
880,M,42.0,Masters,Marketing,9.0,Marketing,High,Associate,0.0,No,Excellent,10.0,2.0,3.0,7.0,4.0,2.0,7.0784,NJ,37.0,Married,11.0,Full Option Plan,1
881,F,46.0,Masters,Marketing,2.0,Marketing,Medium,VP to C-Level,3.0,No,Excellent,22.0,2.0,2.0,2.0,2.0,1.0,5.6508,NY,26.0,Single,12.0,No Option Plan,1
882,M,35.0,Bachelors,Marketing,2.0,Marketing,Very High,Junior Associate,1.0,No,Excellent,2.0,3.0,3.0,2.0,2.0,2.0,9.6553,NJ,49.0,Married,13.0,No Option Plan,0
883,F,33.0,Bachelors,Life Sciences,5.0,Marketing,High,Associate,2.0,No,Excellent,10.0,3.0,3.0,3.0,1.0,3.0,7.5418,NY,23.0,Married,19.0,Large Option Plan,1
884,M,27.0,Bachelors,Life Sciences,9.0,Marketing,Very High,Manager,1.0,No,Excellent,9.0,0.0,3.0,8.0,1.0,7.0,8.1463,NY,36.0,Single,15.0,No Option Plan,1
885,M,34.0,Masters,Marketing,9.0,Marketing,Medium,Associate,0.0,No,Outstanding,10.0,2.0,3.0,5.0,8.0,7.0,7.3567,NY,31.0,Single,20.0,No Option Plan,0
886,F,46.0,Masters,Marketing,9.0,Marketing,Low,Associate,4.0,Yes,Outstanding,14.0,4.0,3.0,6.0,0.0,8.0,7.845,NY,22.0,Single,21.0,No Option Plan,1
887,F,44.0,Doctorate,Marketing,4.0,Marketing,Medium,Associate,5.0,Yes,Outstanding,9.0,2.0,2.0,3.0,1.0,3.0,9.4879,NJ,36.0,Divorced,21.0,Full Option Plan,1
888,M,26.0,Bachelors,Marketing,2.0,Marketing,High,Associate,7.0,Yes,Excellent,5.0,2.0,2.0,2.0,0.0,0.0,7.6654,NJ,31.0,Married,19.0,Full Option Plan,0
889,M,35.0,Doctorate,Life Sciences,9.0,Sales,Medium,Manager,1.0,No,Outstanding,9.0,3.0,2.0,8.0,1.0,8.0,1.5963,NY,31.0,Married,22.0,Full Option Plan,1
890,M,59.0,Bachelors,Life Sciences,21.0,Sales,Low,Manager,7.0,No,Excellent,28.0,3.0,2.0,16.0,7.0,9.0,4.5353,NY,45.0,Single,11.0,No Option Plan,1
891,M,59.0,Below College,Life Sciences,4.0,Sales,Low,Associate,7.0,No,Excellent,20.0,2.0,2.0,3.0,1.0,3.0,4.5882,NY,21.0,Single,11.0,No Option Plan,1
892,M,35.0,Masters,Marketing,15.0,Sales,High,Associate,0.0,No,Excellent,16.0,2.0,3.0,13.0,2.0,8.0,7.8428,NY,21.0,Single,14.0,No Option Plan,0
893,M,55.0,Some College,Life Sciences,1.0,Sales,Low,Manager,3.0,No,Excellent,24.0,4.0,3.0,0.0,1.0,0.0,6.876,NY,23.0,Married,14.0,Full Option Plan,1
894,M,23.0,Below College,Technical Degree,0.0,Sales,High,Junior Associate,3.0,No,Excellent,3.0,3.0,3.0,0.0,0.0,0.0,6.8367,NY,25.0,Divorced,13.0,Full Option Plan,0
895,F,51.0,Masters,Marketing,10.0,Sales,High,Associate,0.0,Yes,Outstanding,11.0,2.0,1.0,7.0,1.0,0.0,5.6979,NY,38.0,Single,22.0,No Option Plan,1
896,F,30.0,Some College,Medical,11.0,Sales,High,Associate,1.0,Yes,Excellent,11.0,4.0,2.0,8.0,2.0,7.0,7.7639,NJ,41.0,Divorced,12.0,Small Option Plan,1
897,M,32.0,Masters,Medical,11.0,Sales,Medium,Associate,1.0,No,Excellent,12.0,0.0,3.0,8.0,5.0,7.0,3.8663,NY,36.0,Single,16.0,No Option Plan,1
898,M,24.0,Some College,Other,3.0,Sales,Low,Associate,0.0,No,Outstanding,4.0,2.0,2.0,2.0,0.0,2.0,5.8604,NY,48.0,Married,21.0,Full Option Plan,1
899,M,28.0,Bachelors,Medical,5.0,Sales,Medium,Associate,1.0,No,Excellent,5.0,3.0,4.0,4.0,0.0,4.0,4.6638,NY,34.0,Married,15.0,No Option Plan,0
900,M,58.0,Masters,Medical,37.0,Sales,Very High,Executive,0.0,No,Excellent,38.0,1.0,2.0,10.0,1.0,8.0,7.8771,NY,37.0,Single,13.0,No Option Plan,1
901,M,37.0,Bachelors,Life Sciences,5.0,Sales,High,Manager,2.0,No,Excellent,12.0,3.0,3.0,3.0,1.0,3.0,9.0306,NY,23.0,Single,12.0,No Option Plan,1
902,F,36.0,Some College,Technical Degree,9.0,Information Technology,Medium,Manager,0.0,No,Excellent,10.0,6.0,3.0,7.0,2.0,8.0,9.2951,NY,36.0,Married,14.0,Full Option Plan,1
903,F,43.0,Some College,Life Sciences,25.0,Information Technology,High,Executive,1.0,Yes,Excellent,25.0,3.0,4.0,12.0,4.0,12.0,8.2853,NY,45.0,Married,12.0,Large Option Plan,1
904,F,33.0,Some College,Marketing,7.0,Information Technology,High,Associate,0.0,No,Excellent,8.0,2.0,4.0,7.0,0.0,7.0,9.5268,NJ,34.0,Married,13.0,Full Option Plan,1
905,M,50.0,Bachelors,Marketing,2.0,Information Technology,High,Manager,4.0,No,Excellent,16.0,3.0,3.0,2.0,2.0,1.0,4.863,NY,29.0,Single,11.0,No Option Plan,1
906,F,41.0,Below College,Life Sciences,9.0,Information Technology,High,Manager,3.0,Yes,Excellent,12.0,2.0,3.0,7.0,0.0,7.0,9.0989,NY,39.0,Divorced,13.0,Full Option Plan,1
907,M,39.0,Masters,Life Sciences,15.0,Information Technology,Very High,Associate,4.0,No,Excellent,17.0,1.0,4.0,11.0,5.0,9.0,6.6882,NY,44.0,Married,14.0,Full Option Plan,1
908,M,25.0,Bachelors,Life Sciences,2.0,Sales,Low,Associate,2.0,No,Excellent,6.0,3.0,3.0,2.0,2.0,2.0,7.4647,NY,36.0,Married,18.0,No Option Plan,1
909,M,32.0,Some College,Medical,8.0,Sales,Very High,Associate,0.0,No,Excellent,9.0,2.0,4.0,7.0,0.0,7.0,1.5137,NY,31.0,Divorced,17.0,Small Option Plan,1
910,F,35.0,Doctorate,Marketing,10.0,Sales,High,Manager,1.0,No,Excellent,10.0,3.0,3.0,8.0,0.0,6.0,3.3433,NY,44.0,Married,13.0,Large Option Plan,1
911,M,53.0,Some College,Marketing,7.0,Sales,Medium,Associate,2.0,Yes,Outstanding,13.0,3.0,1.0,7.0,4.0,5.0,7.3432,NJ,28.0,Married,20.0,Full Option Plan,0
912,M,32.0,Bachelors,Marketing,9.0,Operations,Medium,Manager,1.0,No,Excellent,9.0,2.0,3.0,8.0,3.0,7.0,2.7863,NY,28.0,Single,14.0,No Option Plan,1
913,M,40.0,Masters,Marketing,12.0,Operations,High,Manager,7.0,No,Excellent,15.0,2.0,2.0,11.0,2.0,11.0,7.5705,NJ,31.0,Married,11.0,Full Option Plan,1
914,F,34.0,Masters,Marketing,4.0,Operations,High,Junior Associate,6.0,No,Excellent,6.0,3.0,3.0,3.0,1.0,2.0,5.4022,NJ,27.0,Married,18.0,Full Option Plan,0
915,F,30.0,Bachelors,Life Sciences,10.0,Operations,Medium,Manager,2.0,No,Excellent,12.0,2.0,3.0,9.0,7.0,4.0,7.5597,NY,38.0,Married,12.0,Full Option Plan,1
916,M,38.0,Masters,Life Sciences,8.0,Operations,Low,Associate,4.0,No,Outstanding,12.0,2.0,4.0,3.0,0.0,7.0,6.1686,NJ,45.0,Single,22.0,No Option Plan,1
917,F,45.0,Some College,Life Sciences,5.0,Operations,High,Associate,4.0,Yes,Excellent,9.0,3.0,4.0,4.0,0.0,3.0,8.6768,NY,34.0,Divorced,11.0,Full Option Plan,1
918,M,46.0,Some College,Marketing,24.0,Sales,Medium,Manager,1.0,No,Outstanding,24.0,2.0,3.0,13.0,15.0,7.0,5.0849,NY,28.0,Divorced,25.0,Small Option Plan,1
919,M,27.0,Bachelors,Life Sciences,7.0,Sales,Very High,Associate,1.0,No,Excellent,7.0,2.0,3.0,7.0,0.0,7.0,6.2583,NY,45.0,Single,14.0,No Option Plan,1
920,F,41.0,Bachelors,Life Sciences,1.0,Sales,Very High,Manager,3.0,Yes,Excellent,16.0,3.0,3.0,0.0,0.0,0.0,6.7434,NY,21.0,Single,18.0,No Option Plan,1
921,F,45.0,Bachelors,Medical,19.0,Sales,Very High,Manager,6.0,No,Excellent,23.0,2.0,3.0,7.0,12.0,8.0,9.5884,NJ,39.0,Single,12.0,No Option Plan,1
922,M,54.0,Bachelors,Marketing,6.0,Sales,Very High,Associate,2.0,No,Excellent,16.0,4.0,3.0,2.0,0.0,5.0,8.6042,NJ,40.0,Married,14.0,Full Option Plan,1
923,F,38.0,Bachelors,Life Sciences,16.0,Sales,Low,Manager,0.0,No,Excellent,17.0,6.0,2.0,10.0,5.0,13.0,2.2572,NY,42.0,Divorced,12.0,Large Option Plan,1
924,M,37.0,Masters,Marketing,9.0,Sales,Low,Junior Associate,4.0,No,Excellent,13.0,2.0,3.0,8.0,5.0,8.0,8.9895,NJ,29.0,Divorced,17.0,Full Option Plan,0
925,F,29.0,Below College,Medical,11.0,Sales,Medium,Manager,1.0,No,Excellent,11.0,5.0,3.0,10.0,4.0,1.0,9.5719,NY,20.0,Married,14.0,Full Option Plan,1
926,M,35.0,Bachelors,Marketing,10.0,Information Technology,High,Manager,1.0,No,Excellent,10.0,3.0,4.0,7.0,0.0,8.0,9.1307,NY,46.0,Single,14.0,No Option Plan,1
927,M,50.0,Masters,Medical,7.0,Information Technology,Very High,VP to C-Level,3.0,No,Excellent,32.0,3.0,2.0,0.0,0.0,6.0,9.9373,NY,25.0,Divorced,11.0,Full Option Plan,1
928,M,43.0,Bachelors,Marketing,17.0,Information Technology,Very High,Executive,5.0,Yes,Outstanding,22.0,3.0,3.0,13.0,1.0,9.0,8.1035,NY,38.0,Married,22.0,Full Option Plan,1
929,M,52.0,Masters,Life Sciences,33.0,Information Technology,Low,VP to C-Level,1.0,Yes,Excellent,33.0,2.0,4.0,7.0,15.0,12.0,0.697,NY,42.0,Single,18.0,No Option Plan,1
930,M,32.0,Some College,Life Sciences,4.0,Information Technology,High,Junior Associate,2.0,No,Excellent,6.0,5.0,3.0,3.0,1.0,2.0,8.3584,NY,40.0,Married,11.0,Full Option Plan,0
931,M,32.0,Masters,Marketing,3.0,Information Technology,High,Associate,0.0,No,Excellent,4.0,2.0,3.0,2.0,2.0,2.0,6.4593,NJ,22.0,Married,18.0,No Option Plan,0
932,M,29.0,Some College,Marketing,3.0,Sales,Very High,Associate,2.0,No,Excellent,10.0,2.0,3.0,2.0,0.0,2.0,3.9565,NY,39.0,Divorced,14.0,Full Option Plan,1
933,F,38.0,Some College,Life Sciences,8.0,Sales,Very High,Associate,3.0,No,Excellent,13.0,0.0,3.0,7.0,7.0,5.0,7.0394,NY,32.0,Married,18.0,Full Option Plan,1
934,M,46.0,Bachelors,Technical Degree,7.0,Sales,High,Executive,3.0,Yes,Excellent,28.0,2.0,2.0,7.0,7.0,7.0,6.6316,NJ,38.0,Married,12.0,Full Option Plan,1
935,F,29.0,Bachelors,Medical,0.0,Sales,Low,Associate,2.0,No,Excellent,10.0,2.0,3.0,0.0,0.0,0.0,9.1561,NJ,36.0,Married,19.0,Large Option Plan,1
936,M,37.0,Masters,Medical,5.0,Sales,High,Associate,4.0,No,Excellent,7.0,5.0,4.0,4.0,0.0,1.0,4.3923,NJ,33.0,Married,14.0,Full Option Plan,1
937,F,38.0,Some College,Medical,8.0,Sales,Low,Associate,1.0,Yes,Outstanding,8.0,3.0,3.0,0.0,7.0,7.0,3.4265,NY,48.0,Divorced,24.0,Full Option Plan,1
938,M,42.0,Below College,Life Sciences,20.0,Sales,Medium,Associate,1.0,No,Outstanding,20.0,3.0,3.0,16.0,11.0,6.0,9.4662,NY,36.0,Married,25.0,No Option Plan,1
939,F,29.0,Some College,Life Sciences,10.0,Sales,Medium,Associate,1.0,No,Excellent,10.0,3.0,2.0,7.0,0.0,9.0,3.9625,NJ,50.0,Single,18.0,No Option Plan,0
